ride_id,bike_id,ride_timestamp,ride_duration,distance,avg_vibration,avg_speed,end_lat,end_lng
1282,6,2025-09-11T13:39:40,12.43,1.48,0.26,7.14,28.582639,77.177821
1283,12,2025-09-08T13:16:31,49.6,6.44,0.17,7.79,28.616866,77.205796
1284,48,2025-10-13T10:13:54,20.75,2.52,0.163,7.29,28.61321,77.172302
1285,37,2025-09-07T17:44:50,52.51,6.61,0.108,7.55,28.602782,77.221674
1286,45,2025-10-04T02:19:58,32.9,4.88,0.086,8.9,28.588347,77.223618
1287,9,2025-09-01T08:28:45,46.41,4.76,0.161,6.15,28.592537,77.201051
1288,20,2025-09-01T20:34:12,55.62,4.9,0.235,5.29,28.584548,77.22199
1289,45,2025-09-02T00:57:33,8.53,1.1,0.226,7.74,28.619228,77.17773
1290,43,2025-10-01T01:42:15,5.81,0.57,0.209,5.89,28.598374,77.220515
1291,21,2025-09-09T07:29:52,19.98,2.51,0.256,7.54,28.605327,77.196063
1292,50,2025-10-05T22:38:27,40.04,5.63,0.15,8.44,28.610722,77.217589
1293,36,2025-09-20T18:34:23,10.01,1.46,0.209,8.75,28.604882,77.21754
1294,10,2025-09-08T10:59:10,27.1,3.42,0.185,7.57,28.588956,77.207245
1295,33,2025-09-14T17:10:53,52.27,5.26,0.253,6.04,28.598288,77.187762
1296,41,2025-10-13T09:14:01,27.19,2.42,0.174,5.34,28.577111,77.228844
1297,45,2025-09-24T16:13:54,22.71,3.38,0.186,8.93,28.57331,77.215256
1298,45,2025-09-21T11:37:05,50.06,6.77,0.159,8.11,28.621091,77.171367
1299,20,2025-10-12T21:40:08,39.37,4.3,0.21,6.55,28.578677,77.172162
1300,42,2025-09-17T19:21:41,37.45,3.99,0.263,6.39,28.623055,77.203402
1301,2,2025-10-09T17:33:04,15.55,2.28,0.095,8.8,28.611769,77.18823
1302,27,2025-09-13T02:44:03,14.5,1.79,0.091,7.41,28.627309,77.205915
1303,6,2025-10-08T03:01:56,6.98,0.76,0.172,6.53,28.602573,77.1924
1304,42,2025-09-15T05:26:36,32.31,4.51,0.195,8.38,28.624921,77.207654
1305,13,2025-09-29T01:26:13,37.5,4.4,0.134,7.04,28.587904,77.174725
1306,17,2025-10-11T22:24:08,54.7,5.42,0.211,5.95,28.578751,77.181811
1307,18,2025-09-30T20:54:38,53.07,5.48,0.242,6.2,28.596294,77.176813
1308,50,2025-09-22T06:22:36,9.12,0.88,0.096,5.79,28.593583,77.217588
1309,28,2025-09-27T09:21:31,38.32,4.98,0.214,7.8,28.58919,77.201659
1310,25,2025-10-05T12:05:19,44.81,3.93,0.259,5.26,28.58088,77.208166
1311,43,2025-10-10T01:47:24,13.15,1.84,0.215,8.4,28.62446,77.191886
1312,8,2025-09-16T20:15:57,58.58,4.94,0.096,5.06,28.608179,77.208587
1313,25,2025-09-15T03:15:50,24.14,2.88,0.201,7.16,28.610003,77.175029
1314,31,2025-10-14T23:56:51,12.92,1.33,0.096,6.18,28.626973,77.202636
1315,6,2025-10-14T23:11:26,5.57,0.68,0.143,7.32,28.611212,77.188334
1316,17,2025-09-09T05:35:29,21.65,2.3,0.21,6.37,28.611033,77.173592
1317,42,2025-10-05T07:35:51,35.9,5.28,0.047,8.82,28.598669,77.229959
1318,8,2025-10-01T00:23:37,35.51,5.1,0.132,8.62,28.59225,77.216444
1319,17,2025-10-16T05:41:37,10.58,1.43,0.12,8.11,28.593453,77.172288
1320,39,2025-10-17T10:19:56,17.32,2.19,0.218,7.59,28.587588,77.199181
1321,25,2025-10-15T13:22:55,56.97,4.63,0.246,4.88,28.598434,77.20023
1322,43,2025-09-21T13:21:45,9.75,1.41,0.052,8.68,28.607069,77.206299
1323,20,2025-09-26T19:13:52,51.81,5.38,0.119,6.23,28.581635,77.196295
1324,40,2025-09-30T19:02:05,35.38,4.75,0.135,8.06,28.600272,77.206939
1325,20,2025-10-01T19:22:27,54.92,8.2,0.165,8.96,28.597968,77.19916
1326,12,2025-09-01T07:46:53,58.86,8.08,0.148,8.24,28.616102,77.224998
1327,46,2025-10-10T16:34:17,28.26,3.84,0.127,8.15,28.616183,77.190597
1328,20,2025-09-02T05:11:06,18.78,2.13,0.02,6.81,28.570088,77.173674
1329,45,2025-09-09T01:26:16,42.7,3.74,0.128,5.26,28.597974,77.219809
1330,30,2025-10-01T04:28:28,17.79,1.62,0.168,5.46,28.603264,77.195589
1331,42,2025-09-17T16:13:16,5.69,0.53,0.144,5.59,28.607033,77.17674
1332,50,2025-09-05T06:37:37,19.85,2.89,0.135,8.74,28.598118,77.197174
1333,34,2025-09-09T09:00:05,43.37,4.2,0.279,5.81,28.628679,77.198616
1334,12,2025-10-06T03:55:08,7.56,0.69,0.131,5.48,28.625071,77.187981
1335,41,2025-09-14T09:09:58,36.34,4.08,0.031,6.74,28.590726,77.225811
1336,47,2025-09-06T19:11:07,25.6,2.85,0.172,6.68,28.610947,77.196084
1337,20,2025-10-11T22:47:28,35.17,4.15,0.126,7.08,28.600635,77.203227
1338,8,2025-10-12T05:05:14,42.35,5.57,0.077,7.89,28.614046,77.173109
1339,40,2025-09-20T23:49:35,26.52,2.19,0.02,4.95,28.599709,77.171201
1340,35,2025-09-27T14:43:58,56.12,6.99,0.037,7.47,28.615567,77.187621
1341,4,2025-10-15T19:37:22,12.75,1.21,0.312,5.69,28.58841,77.203648
1342,48,2025-10-10T21:23:02,35.79,4.92,0.126,8.25,28.612755,77.20812
1343,2,2025-10-07T05:02:03,12.05,1.49,0.111,7.42,28.611733,77.211629
1344,38,2025-09-10T22:09:40,33.45,4.67,0.123,8.38,28.629155,77.186068
1345,13,2025-09-23T10:00:56,41.9,4.27,0.219,6.11,28.618275,77.219985
1346,30,2025-10-14T01:08:00,23.02,1.91,0.224,4.98,28.613592,77.20426
1347,30,2025-09-22T00:20:00,55.97,7.06,0.086,7.57,28.589158,77.223692
1348,19,2025-09-09T21:29:11,25.52,2.68,0.062,6.3,28.574203,77.202465
1349,7,2025-09-05T16:31:15,48.91,5.16,0.121,6.33,28.5971,77.176263
1350,38,2025-10-06T08:01:38,30.42,4.55,0.142,8.97,28.574495,77.213898
1351,29,2025-10-14T22:54:49,18.17,1.79,0.091,5.91,28.570976,77.202892
1352,40,2025-09-25T11:49:01,26.3,2.68,0.075,6.11,28.594907,77.203092
1353,44,2025-09-20T05:21:43,24.42,3.62,0.165,8.89,28.625485,77.223038
1354,4,2025-09-17T07:18:03,57.82,5.33,0.123,5.53,28.575391,77.216327
1355,19,2025-10-05T07:06:40,9.24,1.38,0.294,8.96,28.613001,77.206481
1356,8,2025-09-25T09:21:50,23.44,2.93,0.222,7.5,28.582654,77.175747
1357,3,2025-09-13T19:25:40,52.78,6.67,0.231,7.58,28.596001,77.201796
1358,49,2025-09-10T10:47:55,41.39,4.0,0.17,5.8,28.610073,77.173194
1359,48,2025-10-02T15:08:24,21.87,2.37,0.124,6.5,28.596192,77.201665
1360,16,2025-09-19T01:07:45,7.03,0.98,0.179,8.36,28.60581,77.223113
1361,5,2025-09-07T21:16:30,7.83,1.1,0.104,8.43,28.574715,77.22248
1362,32,2025-10-13T14:42:07,28.49,3.38,0.161,7.12,28.584836,77.176181
1363,24,2025-10-12T18:29:36,27.89,2.51,0.096,5.4,28.580131,77.20736
1364,5,2025-10-09T21:29:13,58.16,5.81,0.109,5.99,28.571961,77.211389
1365,47,2025-10-03T12:32:26,23.14,2.27,0.076,5.89,28.598706,77.204512
1366,45,2025-09-20T13:18:12,12.57,1.29,0.134,6.16,28.629992,77.192806
1367,36,2025-10-05T21:55:45,9.08,1.03,0.21,6.81,28.610482,77.195446
1368,8,2025-09-16T18:12:54,36.1,3.68,0.227,6.12,28.599245,77.215127
1369,33,2025-09-18T06:12:37,40.74,3.36,0.325,4.95,28.574446,77.218061
1370,8,2025-10-04T10:40:20,23.99,3.44,0.19,8.6,28.587745,77.215368
1371,35,2025-09-27T06:53:38,29.62,3.07,0.041,6.22,28.59747,77.179656
1372,16,2025-09-14T02:15:25,7.18,0.74,0.109,6.18,28.623666,77.196348
1373,12,2025-09-10T06:26:57,50.54,5.05,0.144,6.0,28.628364,77.22395
1374,6,2025-10-01T20:23:11,59.97,8.44,0.239,8.44,28.60642,77.189136
1375,31,2025-09-28T04:37:33,21.72,2.17,0.144,5.99,28.577759,77.200398
1376,2,2025-09-02T16:20:04,11.22,1.48,0.034,7.91,28.60906,77.223107
1377,36,2025-09-29T13:48:57,19.05,2.37,0.11,7.46,28.585407,77.223948
1378,1,2025-10-10T19:49:37,24.58,2.98,0.256,7.27,28.595656,77.186167
1379,11,2025-09-18T16:58:31,36.97,4.58,0.104,7.43,28.601314,77.220512
1380,11,2025-10-02T03:17:38,24.33,2.83,0.069,6.98,28.606787,77.202812
1381,7,2025-09-03T21:35:38,25.99,3.76,0.265,8.68,28.59188,77.188027
1382,24,2025-09-20T20:03:37,34.01,3.67,0.218,6.47,28.594832,77.214048
1383,34,2025-09-13T16:53:50,14.27,1.68,0.176,7.06,28.628748,77.182622
1384,21,2025-09-17T12:28:13,23.25,3.34,0.073,8.62,28.608818,77.209505
1385,44,2025-10-01T05:41:26,58.2,5.7,0.168,5.88,28.623196,77.179895
1386,3,2025-09-08T03:45:28,43.48,6.13,0.092,8.46,28.571847,77.203016
1387,30,2025-09-17T05:02:50,10.99,0.94,0.199,5.13,28.603825,77.208342
1388,22,2025-10-18T11:16:22,27.57,3.9,0.167,8.49,28.584429,77.211175
1389,11,2025-09-15T20:08:40,40.9,5.22,0.118,7.66,28.583997,77.195415
1390,45,2025-10-08T12:55:26,56.33,7.38,0.162,7.86,28.591264,77.224991
1391,47,2025-09-18T11:49:10,49.8,7.09,0.157,8.54,28.603928,77.182958
1392,38,2025-10-18T01:34:31,48.66,5.73,0.035,7.07,28.580295,77.214733
1393,31,2025-09-22T23:03:14,25.38,2.78,0.153,6.57,28.573393,77.212455
1394,13,2025-09-14T16:57:56,5.94,0.67,0.145,6.77,28.604176,77.174901
1395,19,2025-09-18T02:36:14,22.86,3.2,0.074,8.4,28.615702,77.197117
1396,39,2025-09-21T22:13:38,38.52,4.19,0.124,6.53,28.584962,77.190335
1397,48,2025-09-28T01:09:08,54.2,6.75,0.116,7.47,28.571443,77.228901
1398,22,2025-10-08T04:50:12,34.08,4.79,0.18,8.43,28.57418,77.18384
1399,40,2025-10-11T22:30:42,31.63,2.58,0.127,4.89,28.599643,77.182676
1400,24,2025-09-07T02:56:12,27.22,2.46,0.09,5.42,28.572209,77.212792
1401,48,2025-10-06T19:35:20,43.0,6.34,0.086,8.85,28.596854,77.19502
1402,37,2025-10-07T01:58:39,45.39,5.55,0.131,7.34,28.580134,77.191492
1403,27,2025-09-12T17:00:33,16.83,1.83,0.226,6.52,28.621807,77.192119
1404,40,2025-09-25T09:01:16,39.01,5.76,0.195,8.86,28.610086,77.174304
1405,43,2025-09-27T05:23:15,20.42,2.94,0.113,8.64,28.605894,77.222255
1406,45,2025-10-09T17:49:54,39.8,3.19,0.163,4.81,28.581619,77.189464
1407,47,2025-10-14T19:02:42,25.49,3.55,0.306,8.36,28.577704,77.211726
1408,28,2025-09-18T06:57:28,19.89,1.66,0.134,5.01,28.578946,77.191117
1409,15,2025-09-06T01:14:50,57.96,6.77,0.193,7.01,28.592934,77.180637
1410,29,2025-09-30T13:55:07,14.7,1.23,0.163,5.02,28.610325,77.18959
1411,28,2025-10-04T09:31:00,7.78,0.66,0.235,5.09,28.615516,77.203297
1412,21,2025-09-24T17:34:59,7.96,0.93,0.208,7.01,28.609181,77.213483
1413,30,2025-09-22T09:23:56,13.32,1.65,0.126,7.43,28.582604,77.191955
1414,19,2025-09-04T07:49:41,49.96,6.24,0.121,7.49,28.572472,77.213811
1415,44,2025-10-13T05:35:52,13.73,1.22,0.206,5.33,28.609402,77.192041
1416,9,2025-10-13T06:22:40,18.58,1.81,0.191,5.84,28.580313,77.196774
1417,35,2025-10-19T03:09:54,41.86,3.93,0.193,5.63,28.58105,77.200855
1418,50,2025-10-08T23:23:08,12.1,1.3,0.092,6.45,28.584529,77.217262
1419,7,2025-10-01T01:57:57,39.34,5.71,0.024,8.71,28.575927,77.176125
1420,40,2025-09-15T11:34:51,23.36,3.02,0.232,7.76,28.586574,77.180924
1421,8,2025-09-11T05:44:38,49.56,4.74,0.18,5.74,28.590277,77.199543
1422,37,2025-09-20T04:22:55,19.62,1.62,0.061,4.95,28.589306,77.176582
1423,41,2025-09-14T11:12:58,54.55,5.86,0.177,6.45,28.575544,77.228509
1424,27,2025-09-08T04:08:31,37.81,3.23,0.099,5.13,28.572019,77.211472
1425,48,2025-09-06T07:31:17,49.91,6.39,0.17,7.68,28.573547,77.216272
1426,44,2025-09-07T16:42:25,42.42,5.54,0.189,7.84,28.623004,77.178772
1427,49,2025-10-12T05:58:49,12.55,1.26,0.02,6.02,28.613881,77.179763
1428,44,2025-09-12T20:44:33,16.6,2.34,0.02,8.46,28.58483,77.210461
1429,22,2025-09-16T04:01:39,44.36,5.88,0.285,7.95,28.606061,77.2195
1430,33,2025-10-18T08:04:07,25.17,2.4,0.17,5.72,28.582687,77.219672
1431,36,2025-10-01T02:50:49,15.91,2.21,0.086,8.33,28.610292,77.209884
1432,8,2025-09-04T05:50:26,44.25,6.01,0.168,8.15,28.610462,77.200483
1433,9,2025-09-14T03:29:45,37.63,4.83,0.02,7.7,28.600429,77.226723
1434,34,2025-09-12T04:09:52,33.69,3.27,0.266,5.82,28.618061,77.224992
1435,23,2025-09-14T19:26:54,15.16,1.82,0.076,7.2,28.601297,77.228746
1436,27,2025-10-03T04:54:58,40.87,3.8,0.144,5.58,28.606806,77.172037
1437,4,2025-09-23T15:27:51,27.4,3.0,0.083,6.57,28.626983,77.220549
1438,29,2025-09-13T16:36:08,5.4,0.57,0.232,6.33,28.616843,77.221396
1439,49,2025-09-26T05:38:36,12.21,1.36,0.02,6.68,28.57478,77.202204
1440,12,2025-10-14T12:50:34,9.44,0.97,0.145,6.17,28.61336,77.202552
1441,7,2025-10-17T13:07:47,6.56,0.61,0.118,5.58,28.581542,77.220473
1442,23,2025-10-09T19:15:33,25.42,3.7,0.086,8.73,28.602143,77.2034
1443,49,2025-09-19T22:11:00,13.83,1.79,0.185,7.77,28.609064,77.216297
1444,43,2025-09-30T19:03:14,34.56,3.64,0.196,6.32,28.600381,77.197146
1445,17,2025-09-29T18:11:08,57.7,7.72,0.099,8.03,28.608645,77.17714
1446,21,2025-10-11T17:17:21,47.42,6.72,0.232,8.5,28.591759,77.171118
1447,7,2025-09-03T13:40:02,23.01,3.04,0.133,7.93,28.587911,77.22994
1448,2,2025-10-16T00:05:07,41.88,5.57,0.181,7.98,28.578178,77.220127
1449,31,2025-10-10T00:23:31,57.47,7.67,0.02,8.01,28.629862,77.209974
1450,3,2025-10-17T12:35:36,31.04,3.97,0.187,7.67,28.5857,77.18507
1451,48,2025-09-23T05:18:04,29.78,2.7,0.25,5.44,28.614174,77.182833
1452,48,2025-10-04T03:31:37,15.68,1.87,0.225,7.16,28.620964,77.183598
1453,5,2025-10-09T09:47:43,55.89,7.51,0.288,8.06,28.615257,77.213964
1454,40,2025-10-04T22:05:59,31.52,4.42,0.135,8.41,28.61386,77.174922
1455,16,2025-09-11T09:18:42,26.07,2.7,0.02,6.21,28.592269,77.221256
1456,48,2025-09-20T17:32:12,6.61,0.95,0.04,8.62,28.624642,77.180146
1457,31,2025-09-08T09:50:34,36.37,4.6,0.235,7.59,28.570456,77.198309
1458,36,2025-09-15T09:50:03,51.99,5.36,0.147,6.19,28.572579,77.213239
1459,38,2025-10-12T03:13:03,44.24,4.12,0.041,5.59,28.602524,77.18947
1460,40,2025-10-01T03:44:47,17.47,1.53,0.113,5.25,28.601658,77.222973
1461,26,2025-09-09T00:30:05,25.89,3.07,0.364,7.11,28.574771,77.227204
1462,12,2025-10-10T05:49:50,46.81,5.71,0.223,7.32,28.607987,77.182473
1463,35,2025-10-15T13:18:24,45.15,5.11,0.159,6.79,28.600432,77.198176
1464,24,2025-09-06T08:35:07,38.67,5.3,0.205,8.22,28.595957,77.182745
1465,49,2025-10-17T10:41:47,32.91,3.96,0.02,7.22,28.617373,77.184703
1466,36,2025-09-09T13:45:34,36.15,4.18,0.113,6.94,28.573923,77.227626
1467,24,2025-09-09T10:50:18,36.49,3.79,0.128,6.23,28.60103,77.171073
1468,23,2025-10-15T02:58:21,8.81,0.76,0.091,5.18,28.60743,77.197247
1469,41,2025-10-12T13:33:14,55.53,5.76,0.05,6.22,28.627192,77.22277
1470,5,2025-09-03T04:57:08,35.97,4.59,0.198,7.66,28.576696,77.217524
1471,16,2025-09-12T09:07:45,15.85,2.05,0.357,7.76,28.613446,77.187561
1472,50,2025-09-18T23:49:29,38.81,3.38,0.175,5.23,28.571223,77.20838
1473,35,2025-09-14T05:22:35,59.85,5.25,0.281,5.26,28.578821,77.186935
1474,27,2025-09-12T16:52:15,39.25,4.9,0.117,7.49,28.581636,77.21809
1475,34,2025-09-09T13:30:54,32.89,4.0,0.189,7.3,28.621926,77.18813
1476,8,2025-10-17T13:17:30,30.95,3.66,0.142,7.1,28.628077,77.179944
1477,50,2025-10-19T15:23:24,13.36,1.24,0.302,5.57,28.570385,77.195744
1478,50,2025-10-12T13:46:54,56.65,6.4,0.02,6.78,28.613479,77.213921
1479,18,2025-10-18T22:17:00,51.11,6.77,0.241,7.95,28.572735,77.221362
1480,47,2025-09-05T01:25:31,34.86,3.19,0.195,5.49,28.616332,77.205968
1481,44,2025-10-16T16:31:15,24.84,3.08,0.162,7.44,28.599966,77.18131
1482,21,2025-10-06T07:02:22,12.21,1.16,0.153,5.7,28.587695,77.182771
1483,7,2025-09-10T19:26:09,59.38,6.77,0.138,6.84,28.611909,77.225351
1484,45,2025-10-19T16:50:30,17.9,1.46,0.092,4.89,28.627188,77.217256
1485,24,2025-09-18T19:04:55,46.86,6.5,0.086,8.32,28.572382,77.170684
1486,18,2025-10-06T21:28:32,57.07,4.74,0.213,4.98,28.596906,77.216304
1487,15,2025-10-01T21:50:15,59.28,5.14,0.225,5.2,28.593126,77.174958
1488,32,2025-09-08T17:36:07,13.69,1.16,0.053,5.08,28.625175,77.222251
1489,42,2025-09-29T06:51:58,7.58,0.91,0.137,7.2,28.59478,77.194056
1490,37,2025-10-10T16:21:50,8.06,0.93,0.119,6.92,28.584422,77.188068
1491,9,2025-09-08T07:39:55,42.34,3.43,0.199,4.86,28.57981,77.221898
1492,22,2025-09-15T00:36:15,42.1,3.55,0.134,5.06,28.599509,77.190516
1493,24,2025-09-02T08:32:02,15.1,1.52,0.129,6.04,28.602591,77.188332
1494,21,2025-10-19T20:01:39,33.07,4.82,0.092,8.75,28.588285,77.190231
1495,50,2025-09-30T20:06:05,56.44,6.19,0.27,6.58,28.576655,77.22862
1496,8,2025-09-26T00:49:39,42.16,5.51,0.192,7.84,28.610222,77.184834
1497,19,2025-09-19T18:32:49,58.65,8.53,0.237,8.73,28.625456,77.212325
1498,6,2025-09-29T13:42:20,48.41,5.95,0.02,7.37,28.581198,77.217975
1499,40,2025-10-17T12:09:28,59.68,5.52,0.027,5.55,28.5896,77.222106
1500,42,2025-10-04T19:39:13,57.19,6.11,0.081,6.41,28.573986,77.203356
1501,15,2025-09-24T22:05:20,14.03,1.95,0.192,8.34,28.570968,77.179134
1502,47,2025-09-27T14:54:14,33.0,3.53,0.219,6.42,28.626941,77.22388
1503,22,2025-09-24T01:39:27,29.98,2.84,0.121,5.68,28.595664,77.196296
1504,17,2025-09-16T15:00:48,5.24,0.6,0.262,6.87,28.593062,77.19656
1505,25,2025-10-11T16:34:54,12.92,1.05,0.128,4.88,28.612629,77.214063
1506,12,2025-09-05T16:47:12,42.71,5.03,0.143,7.07,28.60756,77.220421
1507,28,2025-09-05T05:41:16,40.84,4.18,0.219,6.14,28.620286,77.18136
1508,16,2025-10-17T05:11:16,25.32,2.55,0.14,6.04,28.613476,77.21428
1509,32,2025-09-01T11:24:10,23.27,3.21,0.176,8.28,28.592842,77.220808
1510,15,2025-09-30T00:12:08,40.03,5.11,0.103,7.66,28.624248,77.212752
1511,8,2025-09-20T19:08:37,55.18,5.87,0.121,6.38,28.577863,77.207018
1512,26,2025-10-08T10:20:22,18.12,1.88,0.102,6.23,28.622361,77.222212
1513,25,2025-09-08T03:06:31,14.84,1.47,0.02,5.94,28.598821,77.194698
1514,10,2025-09-08T02:09:53,37.35,3.81,0.161,6.12,28.615666,77.205655
1515,15,2025-09-27T21:43:01,25.49,2.91,0.262,6.85,28.581731,77.210744
1516,45,2025-09-21T09:57:51,20.36,1.74,0.173,5.13,28.593596,77.196644
1517,37,2025-09-06T03:44:48,17.2,1.82,0.198,6.35,28.580343,77.175186
1518,22,2025-10-18T00:40:21,25.19,2.89,0.191,6.88,28.58903,77.216796
1519,9,2025-10-07T08:03:26,32.96,4.91,0.2,8.94,28.621335,77.21058
1520,45,2025-09-16T20:05:21,30.34,3.43,0.102,6.78,28.610315,77.193234
1521,18,2025-10-17T01:33:05,38.79,5.53,0.283,8.55,28.625272,77.177769
1522,9,2025-09-27T08:33:35,40.66,3.84,0.214,5.67,28.587329,77.196824
1523,13,2025-10-13T03:42:07,44.91,4.89,0.134,6.53,28.581378,77.210703
1524,42,2025-09-21T19:58:14,54.39,6.54,0.097,7.21,28.622065,77.188282
1525,24,2025-09-15T14:30:10,12.96,1.51,0.077,6.99,28.616129,77.199324
1526,47,2025-10-07T02:18:21,24.3,2.97,0.056,7.33,28.597917,77.193816
1527,13,2025-09-02T02:09:23,10.02,0.96,0.204,5.75,28.626964,77.214328
1528,46,2025-10-14T22:01:32,38.76,4.86,0.214,7.52,28.626409,77.201759
1529,26,2025-09-05T04:20:31,16.11,1.58,0.342,5.88,28.604105,77.177737
1530,47,2025-10-02T04:11:29,49.73,6.46,0.26,7.79,28.591681,77.205594
1531,11,2025-09-14T12:31:07,52.01,5.85,0.076,6.75,28.612858,77.187152
1532,40,2025-09-06T15:19:31,37.22,5.06,0.219,8.16,28.573788,77.194021
1533,30,2025-09-27T15:56:19,49.78,5.56,0.153,6.7,28.599242,77.229973
1534,2,2025-10-16T00:03:07,16.64,1.97,0.105,7.1,28.585754,77.179588
1535,19,2025-10-18T17:19:13,52.58,7.33,0.084,8.36,28.622898,77.209801
1536,4,2025-10-01T23:04:38,18.31,2.68,0.103,8.78,28.576704,77.219184
1537,14,2025-09-05T06:37:26,15.7,2.19,0.056,8.37,28.613582,77.179822
1538,1,2025-09-02T05:39:44,30.75,3.84,0.179,7.49,28.622845,77.18253
1539,37,2025-10-07T06:10:13,8.08,1.01,0.115,7.5,28.571602,77.17653
1540,45,2025-09-04T15:56:35,13.45,1.5,0.031,6.69,28.573877,77.194591
1541,39,2025-09-22T16:53:40,37.23,4.64,0.205,7.48,28.570547,77.185874
1542,28,2025-09-20T00:27:48,51.93,6.47,0.113,7.48,28.580643,77.224268
1543,5,2025-09-18T16:19:55,53.08,7.05,0.149,7.97,28.605449,77.214428
1544,33,2025-10-13T18:01:10,36.39,4.93,0.238,8.13,28.60639,77.18425
1545,45,2025-09-22T04:48:49,29.8,2.68,0.136,5.4,28.587216,77.224906
1546,14,2025-09-05T07:52:06,24.81,3.41,0.168,8.25,28.612843,77.222808
1547,38,2025-09-01T07:51:15,8.33,1.0,0.151,7.2,28.57867,77.176613
1548,11,2025-09-06T08:47:28,32.35,4.21,0.179,7.81,28.576837,77.203813
1549,25,2025-09-27T01:59:28,45.26,3.65,0.148,4.84,28.587107,77.172693
1550,48,2025-09-06T23:11:21,37.92,3.83,0.207,6.06,28.613623,77.224658
1551,19,2025-09-26T10:32:09,18.4,2.26,0.189,7.37,28.599677,77.203816
1552,37,2025-09-20T21:55:49,46.51,4.64,0.111,5.99,28.603241,77.203931
1553,10,2025-09-09T03:42:19,49.97,5.71,0.187,6.86,28.578841,77.182278
1554,29,2025-10-05T00:02:14,45.03,5.74,0.145,7.65,28.629565,77.184077
1555,48,2025-09-24T02:05:35,46.67,4.58,0.138,5.89,28.605775,77.179642
1556,46,2025-09-07T04:29:46,29.53,2.84,0.151,5.77,28.621234,77.209708
1557,12,2025-09-14T01:41:21,45.87,6.44,0.264,8.42,28.600907,77.193108
1558,14,2025-10-03T12:47:58,38.47,5.23,0.041,8.16,28.607631,77.204323
1559,44,2025-10-12T13:08:57,21.96,3.25,0.105,8.88,28.575368,77.201663
1560,46,2025-09-04T15:05:44,49.3,5.82,0.287,7.08,28.604976,77.175169
1561,43,2025-09-25T11:27:13,29.35,2.55,0.116,5.21,28.628056,77.177912
1562,8,2025-09-19T23:11:12,42.01,5.49,0.068,7.84,28.582454,77.17204
1563,33,2025-10-05T17:58:01,58.15,4.97,0.176,5.13,28.616528,77.226183
1564,7,2025-09-07T18:22:39,42.93,5.07,0.091,7.09,28.614151,77.198464
1565,36,2025-09-18T21:07:18,39.51,4.54,0.247,6.89,28.594381,77.173616
1566,29,2025-09-06T06:58:01,50.26,5.32,0.139,6.35,28.596419,77.227056
1567,36,2025-09-17T11:42:49,19.04,1.58,0.025,4.98,28.588264,77.204721
1568,38,2025-10-01T20:12:06,55.34,7.73,0.284,8.38,28.612326,77.176447
1569,32,2025-09-08T07:07:25,26.45,3.4,0.328,7.71,28.622361,77.212473
1570,17,2025-09-14T16:10:17,16.26,1.98,0.134,7.31,28.575129,77.195796
1571,22,2025-09-26T13:17:21,21.75,2.01,0.107,5.54,28.62711,77.224489
1572,7,2025-10-10T09:42:01,31.75,2.59,0.207,4.89,28.609266,77.173199
1573,28,2025-10-06T15:26:47,37.69,3.61,0.173,5.75,28.618452,77.214559
1574,35,2025-10-04T20:54:02,7.93,0.77,0.151,5.83,28.617295,77.208391
1575,1,2025-09-20T13:29:17,29.12,3.06,0.211,6.3,28.606591,77.211425
1576,23,2025-09-24T06:03:33,38.55,3.69,0.139,5.74,28.626685,77.178015
1577,4,2025-09-05T00:39:56,11.63,1.32,0.174,6.81,28.628994,77.178741
1578,43,2025-09-04T12:13:22,42.27,5.23,0.069,7.42,28.607638,77.199939
1579,17,2025-09-20T14:50:03,19.94,2.85,0.102,8.58,28.603143,77.175537
1580,39,2025-09-18T05:13:43,37.42,3.79,0.048,6.08,28.580344,77.174949
1581,34,2025-10-01T23:10:46,39.6,5.69,0.167,8.62,28.587295,77.186163
1582,3,2025-09-17T08:32:16,51.18,4.17,0.167,4.89,28.607008,77.187177
1583,34,2025-09-03T05:01:25,37.67,3.14,0.069,5.0,28.601072,77.184832
1584,2,2025-10-17T01:40:45,25.79,2.85,0.182,6.63,28.621154,77.205496
1585,21,2025-10-14T06:57:20,47.42,4.62,0.237,5.85,28.611357,77.193623
1586,36,2025-09-11T01:41:27,34.26,3.67,0.194,6.43,28.617463,77.197381
1587,27,2025-09-15T10:47:15,14.73,1.59,0.18,6.48,28.628443,77.212309
1588,47,2025-09-22T15:16:16,10.61,1.54,0.131,8.71,28.606397,77.216343
1589,13,2025-09-18T20:29:55,25.52,3.4,0.163,7.99,28.623561,77.170228
1590,11,2025-09-30T01:51:21,15.95,1.58,0.185,5.94,28.628807,77.175817
1591,42,2025-10-17T18:49:48,8.86,1.08,0.248,7.31,28.597099,77.170477
1592,8,2025-10-19T17:31:22,39.86,5.05,0.189,7.6,28.594318,77.194611
1593,37,2025-10-02T16:11:48,13.72,1.8,0.201,7.87,28.591706,77.182003
1594,24,2025-09-13T22:43:01,11.72,1.46,0.02,7.47,28.593985,77.222728
1595,45,2025-09-25T12:31:42,15.99,1.93,0.106,7.24,28.584378,77.229233
1596,25,2025-09-30T15:22:22,40.81,6.07,0.142,8.92,28.574573,77.221444
1597,25,2025-09-04T11:54:13,57.96,5.84,0.223,6.05,28.594632,77.180808
1598,2,2025-09-18T14:28:03,54.66,5.92,0.134,6.5,28.622863,77.215729
